country,year,reporting_level,welfare_type,headcount_ratio_international_povline,headcount_international_povline,avg_shortfall_international_povline,total_shortfall_international_povline,income_gap_ratio_international_povline,poverty_gap_index_international_povline,mean,median,decile1_avg,decile10_avg,decile1_share,decile2_share,decile3_share,decile4_share,decile5_share,decile6_share,decile7_share,decile8_share,decile9_share,decile10_share,gini,mld,polarization,palma_ratio,s80_s20_ratio
Venezuela,1998,national,income,9.789314004,2279791,0.967281558,2205199.791,50.9095557,4.983696373,9.481155303,6.472790845,0.953613943,33.92530094,1.005799307,2.639478758,3.740564891,4.847392767,6.143866685,7.644075615,9.450481774,12.03068471,16.71583371,35.78182178,0.480637821,0.430126101,0.44489791,2.924967898,14.40155032
Venezuela,1999,national,income,11.1408494,2644819,0.864564802,2286617.415,45.50341064,5.069465943,8.554678411,5.867312,0.944288177,30.78420273,1.103826622,2.686690837,3.808001962,4.944298931,6.168182889,7.610770704,9.394265385,11.92251601,16.37622168,35.98522498,0.477622883,0.418497188,0.43294521,2.868990363,13.8137991
Venezuela,2001,national,income,9.280858819,2287404,0.894332034,2045698.672,47.07010707,4.368509844,9.010289456,6.131131442,1.071872995,31.77814115,1.189609945,2.775996192,3.867297839,4.953297511,6.132168016,7.586993636,9.435109446,12.08808769,16.70271577,35.26872395,0.472314213,0.401670506,0.438938347,2.758342576,13.10554753
Venezuela,2002,national,income,15.5227079,3896263,0.932145128,3631882.574,49.06026991,7.615482665,7.42125023,4.974188517,0.601003817,26.8846556,0.809841737,2.480002869,3.672669706,4.79997749,6.040493945,7.506582061,9.391881406,12.12271065,16.94925463,36.22658551,0.49013414,0.434073341,0.459364102,3.079839385,16.16363279
Venezuela,2003,national,income,18.79023293,4801210,0.937810932,4502627.223,49.35847008,9.274572143,6.285903508,4.346791736,0.456375225,22.06536092,0.726029638,2.525301377,3.757117504,4.946699803,6.228188036,7.745187886,9.65236214,12.34347828,16.97270877,35.10292657,0.481023205,0.410795846,0.450494278,2.936218407,16.01671288
Venezuela,2004,national,income,15.75989656,4097036,0.978618555,4009435.451,51.50623974,8.117329465,7.040887468,4.915580805,0.517695878,24.41385198,0.735270774,2.597349123,3.844526934,5.058782948,6.359621848,7.805610445,9.686294124,12.31901139,16.91913647,34.67439594,0.475041249,0.400966604,0.438457384,2.833817827,15.48137321
Venezuela,2005,national,income,13.89941426,3673955,1.145820472,4209692.853,60.30634064,8.382228044,8.819415398,6.104033521,0.435566412,32.131881,0.493872204,2.300172535,3.687729006,4.901257843,6.213894397,7.721595982,9.587248491,12.17413033,16.48698029,36.43311892,0.494591771,0.470480379,0.443630415,3.200651657,18.9403192
Venezuela,2006,national,income,6.676078223,1792540,1.075734884,1928297.809,56.61762547,3.779837623,10.80785472,7.791440155,1.291415795,35.86756224,1.194886338,3.0283296,4.199581156,5.367638342,6.593041619,8.009383815,9.789058376,12.28374217,16.34776903,33.18656956,0.447704983,0.363519252,0.407172416,2.406491783,11.72905656
Albania,2017,national,income,5.264806021,151282,0.733357749,110943.827,34.10966273,1.795808323,10.41101439,8.704905449,1.975608573,27.54063457,1.89761391,3.643011514,5.01089473,6.329183888,7.649153453,9.073750583,10.64866118,12.90211634,16.39225114,26.45336327,0.370951267,0.25417493,0.332536624,1.567077013,7.73299242
Albania,2018,national,income,4.566242859,130886,0.55095303,72112.03826,28.99752789,1.324100688,9.025892179,7.619804816,1.939406033,23.46900645,2.148713938,3.854906224,5.140691956,6.394037943,7.729601671,9.135013705,10.67252558,12.67871145,16.24392871,26.00186883,0.359887519,0.233051287,0.319245033,1.48257212,7.036720579
Albania,2018,national,income,3.892982349,111588,0.625290668,69774.93505,29.08328688,1.132212179,10.89724089,9.199627798,2.341505338,28.33486282,2.148713938,3.854906224,5.140691956,6.394037943,7.729601671,9.135013705,10.67252558,12.67871145,16.24392871,26.00186883,0.359887519,0.233051287,0.319245033,1.48257212,7.036720579
Armenia,1996,national,income,13.89882324,440344,0.540593946,238047.3007,25.14390448,3.494704262,6.768340694,4.665959546,1.553985052,23.83912021,2.295961627,3.23570646,4.186151152,5.187289371,6.290591857,7.575120496,9.185150153,11.44472125,15.37779429,35.22151334,0.44418623,0.33547873,0.382661919,2.363049761,9.14720602
Australia,1981,national,income,0.993503051,148300,1.064397529,157850.1535,49.50686181,0.491851518,38.33816505,32.32215746,10.67963358,89.33419761,2.785640252,4.890480304,5.984397767,6.915759656,7.836092623,9.063189918,10.64982328,12.7231233,15.84985666,23.30163624,0.31325787,0.187101838,0.28157758,1.13245147,5.100427047
Australia,1985,national,income,1.001309756,157786,1.246530457,196685.0547,57.97816079,0.58053954,39.61470312,32.70826859,10.74522039,96.22275375,2.71243239,4.759570197,5.874662805,6.728570964,7.684706556,8.939909707,10.3996336,12.65131728,15.95953984,24.28965666,0.324976853,0.201839939,0.294280717,1.209931292,5.386667902
Australia,1989,national,income,0.744274977,125145,1.31184243,164170.5209,61.01592698,0.454124928,40.71300794,33.69312134,10.75204395,100.4261849,2.640935783,4.630188979,5.717468117,6.651999299,7.653893007,8.969882104,10.54725729,12.62299694,15.89852382,24.66685465,0.331538347,0.211510637,0.296600152,1.255911962,5.57896884
Australia,1995,national,income,0.749782267,135501,1.771869076,240090.0316,82.41251514,0.617916015,37.48886842,31.01807716,10.69536564,92.22899315,2.852944378,4.71883589,5.777800043,6.699083228,7.70920061,8.951705939,10.43702423,12.47926826,15.77243642,24.601701,0.325819904,0.198391798,0.288204548,1.2270993,5.332185561
Australia,2001,national,income,0.747411616,145095,1.774501556,257471.3033,82.53495609,0.616875777,43.19191989,35.17693324,11.87665611,108.2632686,2.749740261,4.637031416,5.615486619,6.517635969,7.553913665,8.897750215,10.45548789,12.6802741,15.82704979,25.06563007,0.334647977,0.208054603,0.304972992,1.284106857,5.535933917
Australia,2003,national,income,0.997330711,198423,1.633561286,324136.131,75.97959468,0.757768083,44.54256992,36.37758585,12.11198691,111.7256368,2.719193556,4.649112081,5.601597884,6.530233599,7.595551078,8.863045768,10.48994333,12.64573634,15.82269666,25.0828897,0.335005161,0.221342216,0.301856942,1.286292991,5.551559391
Australia,2004,national,income,0.712537196,143415,1.346528064,193112.3223,62.62921229,0.446255775,48.47961592,39.83003796,14.577121,122.7310767,3.00685571,4.707406699,5.651118893,6.556780922,7.604734039,8.820040063,10.35549191,12.41702015,15.56453489,25.31601672,0.330574095,0.207806586,0.289846954,1.27074644,5.299346774
Australia,2008,national,income,0.36123244,76759,1.83947522,141196.2784,85.55698698,0.309059577,61.29653386,48.2494173,17.16573476,168.0479272,2.800441343,4.427291693,5.341404609,6.265398794,7.352358402,8.569975565,10.20973135,12.28475259,15.33307799,27.41556767,0.354285083,0.224777722,0.314299984,1.455600872,5.914530246
Australia,2010,national,income,0.349168412,76928,1.823378759,140268.8811,84.80831435,0.296124185,61.07591582,49.0015863,16.79151199,161.594625,2.749285339,4.522741873,5.477489931,6.343870291,7.409924504,8.707433758,10.30941859,12.43093335,15.59090776,26.45799459,0.346567276,0.216345492,0.311974306,1.385715064,5.782280667
Australia,2014,national,income,0.498483803,117022,1.616230509,189134.5267,75.17351206,0.374726205,65.29173493,52.2745806,18.57193911,176.1797604,2.844454834,4.599094651,5.613503647,6.554100739,7.466581783,8.654972728,10.12446468,11.99564967,15.16370676,26.98347051,0.343994314,0.226975718,0.286314217,1.375924675,5.662241832
Australia,2016,national,income,0.498741779,120650,1.317630048,158972.0653,61.28511851,0.305654085,63.78409434,51.96803732,18.01267063,164.6158553,2.824006646,4.586217787,5.619640833,6.582604724,7.585517057,8.826791292,10.41991002,12.43679635,15.31022296,25.80829233,0.336858105,0.208578642,0.292913139,1.315912394,5.54888933
Australia,2018,national,income,0.497093972,124187,1.745117576,216720.9165,81.16825937,0.403481108,64.60964342,53.05049471,17.33825134,171.9481688,2.68353924,4.585877648,5.626742741,6.538756571,7.554367511,8.806004453,10.26664333,12.16587796,15.15879977,26.61339078,0.343337622,0.225616478,0.285310836,1.369359688,5.746291786
Austria,1987,national,income,0,0,,0,,0,48.44119494,44.59732883,21.34041617,93.43493056,4.405427282,5.975338282,6.962023747,7.87224313,8.776844404,9.753023041,10.7951295,12.14882225,14.02282762,19.28832075,0.230444933,0.088150405,0.195094795,0.76495324,3.208929839
Austria,1994,national,income,0.248399214,19713,2.072712287,40859.37731,96.40522265,0.239466721,52.9565752,44.80513372,16.05023804,130.2224071,3.030830068,4.962744205,6.007426661,6.952330995,7.905739506,9.063927292,10.47045598,12.1704008,14.84573119,24.5904133,0.313223423,0.183306112,0.259409662,1.173580096,4.933480712
Austria,1995,national,income,0.994031531,79008,2.056364552,162469.2505,95.64486287,0.950735408,45.14906943,40.27993665,10.35301143,101.1758894,2.293073049,4.662487909,5.984284545,7.184497341,8.318370489,9.603946884,11.07368037,12.95946678,15.5108959,22.40929673,0.310592689,0.197686035,0.270566518,1.113541789,5.451780648
Austria,1997,national,income,0.209077565,16659,1.904491312,31726.92077,88.58099128,0.185198687,50.6883263,43.7830651,15.84986928,118.8248529,3.126926935,5.006442432,6.113855942,7.075390677,8.014945656,9.264646237,10.59563415,12.35579632,15.00410945,23.4422522,0.302298534,0.166189188,0.257579771,1.099407888,4.726990736
Austria,2000,national,income,0.241608771,19357,0.016878855,326.7240023,0.785063038,0.001896816,53.75496626,46.85365038,18.24478664,122.0983841,3.394065314,5.245760277,6.234881033,7.190680413,8.196693988,9.315266377,10.64542693,12.29939556,14.76395033,22.71387978,0.288371061,0.144585604,0.244810589,1.029389593,4.337799382
Austria,2003,national,income,0.332203258,26980,1.712831547,46212.19513,79.66658357,0.264658598,55.16432146,47.83339658,18.20760568,129.4653265,3.300612643,5.169674652,6.219970611,7.221020477,8.162062871,9.218331667,10.52809323,12.12907555,14.58212558,23.46903271,0.294660779,0.161862717,0.23963057,1.071093722,4.492310233
Austria,2004,national,income,0.081652888,6673,1.762077979,11758.34635,81.9571153,0.066923899,58.21555521,50.18390547,19.94709049,138.8028192,3.426419352,5.120805155,6.150402613,7.09220555,8.101332442,9.124086618,10.38728152,12.07232228,14.68223536,23.84290911,0.297889898,0.15404661,0.242149368,1.094221763,4.507328015
Austria,2005,national,income,0.153690105,12645,1.436003988,18158.27043,66.79088317,0.102648064,55.63883833,48.65476136,19.43149859,127.1342176,3.492434273,5.266799857,6.289264961,7.151549141,8.189083179,9.286079002,10.53990707,12.24392543,14.69105199,22.84990511,0.287154333,0.144995601,0.240711435,1.029272769,4.28587209
Austria,2006,national,income,0.090110007,7451,1.104586,8230.27029,51.37609305,0.04629579,56.96010876,48.87514809,19.41848388,135.063189,3.40913743,5.185193621,6.233047186,7.102615597,8.039619291,9.156382951,10.45372038,12.13114076,14.57725178,23.711891,0.295875829,0.152393553,0.24413867,1.081253884,4.45516266
Austria,2007,national,income,0.372291729,30883,1.604269327,49544.64962,74.617178,0.277789876,59.32458738,51.08062607,18.10055088,141.4812164,3.051104387,4.927602202,6.055331226,7.091423429,8.083266641,9.244388305,10.62772633,12.23493926,14.835554,23.84866421,0.305799959,0.174351704,0.255662113,1.128906202,4.848432235
Austria,2008,national,income,0.47116702,39208,1.075368963,42163.06628,50.01716105,0.235663497,60.31673789,52.83892655,18.13506921,145.4224555,3.00663959,4.98325332,6.161071798,7.138423875,8.185044801,9.324527654,10.55810135,12.03114026,14.50199621,24.10980113,0.304373858,0.17408335,0.242403599,1.132479735,4.832580083
Austria,2009,national,income,0.65623472,54752,1.528059793,83664.32981,71.07254853,0.466404594,62.46101544,53.98243372,17.63224135,154.1744492,2.822919421,4.845288708,5.99237619,7.039116089,8.087334838,9.262020029,10.54107083,12.06593657,14.66062916,24.68330816,0.314962324,0.200792227,0.253052309,1.192447604,5.130786313
Austria,2010,national,income,0.490702532,41039,1.552088237,63696.14917,72.19015057,0.35423514,63.09250231,54.96537047,19.44758479,148.6962702,3.082392373,4.961988583,6.087090191,7.119318648,8.160420465,9.306991279,10.61761623,12.27012875,14.82607555,23.56797794,0.302522631,0.171589923,0.250861485,1.109040095,4.772779123
Austria,2011,national,income,0.41540423,34859,1.611353363,56170.16688,74.94666805,0.311329486,61.90937991,53.49292073,18.09257928,146.6447308,2.922429412,4.90829623,6.020406394,7.049449224,8.094218226,9.291705655,10.66465463,12.36878663,14.9930564,23.6869972,0.308016687,0.18344702,0.260314666,1.133317629,4.939523534
Austria,2012,national,income,0.616917369,52006,1.560196375,81139.5727,72.56727327,0.447679436,60.49409825,52.69722966,17.22286051,141.8505471,2.84703153,4.945282775,6.140253112,7.151793693,8.171250583,9.333882344,10.67515266,12.32711781,14.95957666,23.44865883,0.304763178,0.183556709,0.253300635,1.112135137,4.928989512
Austria,2013,national,income,0.337997855,28662,1.474248428,42254.90844,68.56969431,0.23176717,63.45800859,54.35909466,19.70320575,154.0505634,3.104920276,5.004076715,6.03525853,7.030564886,8.083147066,9.161634569,10.50777539,12.15963937,14.63699868,24.27598451,0.307531331,0.17375519,0.250621507,1.146455273,4.798741847
Austria,2014,national,income,0.224260216,19166,1.415641675,27132.18834,65.84379884,0.147660857,62.47971936,54.46112078,19.33045071,150.37342,3.093876046,4.937556961,6.056821039,7.104494227,8.170810934,9.300486863,10.54414012,12.13908906,14.58516785,24.06755689,0.305356828,0.171151728,0.246562043,1.135650581,4.812680964
Austria,2015,national,income,0.67719302,58528,1.810499325,105964.9045,84.20927092,0.570261698,62.24562226,54.98420625,18.55184867,148.4100929,2.980426253,4.890462938,6.066871402,7.130710365,8.238177847,9.409664488,10.64672806,12.23649742,14.5578057,23.84265552,0.30532775,0.18474423,0.246238535,1.131674699,4.878795813
Austria,2016,national,income,0.664063548,58017,1.800781342,104475.9311,83.75727174,0.556201247,65.06518474,56.99364305,18.14578969,155.1719682,2.788863163,4.94189407,6.063789285,7.117709144,8.163438959,9.401117466,10.65145074,12.30389073,14.71915242,23.84869402,0.30797074,0.191671712,0.252383811,1.140417103,4.988883402
Austria,2017,national,income,0.31808962,27984,1.610841675,45077.79344,74.92286862,0.23832064,64.19477811,57.02805566,19.48545743,147.5967209,3.035364869,4.999947167,6.104772382,7.192710082,8.336708188,9.478972397,10.73671946,12.34019258,14.78259932,22.99201356,0.29737585,0.165870476,0.246418515,1.077777858,4.701076038
Austria,2018,national,income,0.56835837,50246,1.794678219,90175.40177,83.47340552,0.474429588,64.86730605,56.41074031,19.1082171,155.1447059,2.945739273,4.925532072,5.961117486,7.035798863,8.141581115,9.300566448,10.69180248,12.32009094,14.76052929,23.91724204,0.308487901,0.185810308,0.256059477,1.146110165,4.913789606
Austria,2019,national,income,0.640638887,56888,1.574842555,89589.64329,73.24849095,0.469256497,66.16818574,57.64287039,19.09328412,153.6008753,2.885568632,4.998533667,6.172314211,7.113975557,8.182716708,9.34181415,10.74708212,12.39413193,14.95015789,23.21370513,0.302115515,0.182912315,0.254920933,1.096517488,4.840609822
Belarus,1993,national,income,0.40664917,41637,0.305398066,12715.85926,14.2045612,0.057762714,6.160662312,5.685074875,3.000015242,11.95465048,4.86963104,6.247623571,7.236552643,8.066034309,8.840544434,9.633759067,10.52920819,11.67618204,13.49565096,19.40481376,0.216037193,0.077401326,0.170686756,0.734478809,2.959405524
Belarus,1995,national,income,1.248765869,127297,0.828461262,105460.6333,38.53308196,0.481187665,9.197755941,8.138276347,3.120921182,20.74064582,3.393133283,5.113092727,6.218517741,7.25012855,8.300877698,9.433566048,10.72761098,12.33395258,14.67943985,22.54968054,0.287617308,0.142909059,0.241560474,1.026157523,4.376690714
Belgium,1985,national,income,0.240187781,23678,1.729371369,40948.05527,80.43587761,0.193193468,34.18008529,30.98666736,13.79882676,70.55398541,4.037095473,5.666994747,6.686779242,7.663811468,8.611632658,9.597820311,10.72242559,12.11212449,14.25947595,20.64184007,0.252038515,0.113160594,0.209149105,0.85812155,3.596557249
Belgium,1988,national,income,0.477808914,47311,2.089719385,98866.71383,97.19625047,0.464412023,35.94177923,32.62707422,13.99642863,75.73528735,3.894194703,5.685577451,6.679442451,7.644548787,8.588234897,9.510385072,10.60947001,12.08400123,14.23248758,21.07165782,0.25714683,0.126482418,0.20523314,0.881520515,3.685280279
Belgium,1992,national,income,0.983283828,98772,1.701373568,168048.0701,79.13365435,0.778105163,38.6751637,35.40834998,14.47041247,77.87503556,3.741525848,5.786677882,6.833082548,7.758128224,8.66721485,9.708257634,10.81933478,12.20823259,14.34187508,20.13567057,0.249518773,0.121296783,0.207262238,0.834832478,3.61847276
Belgium,1995,national,income,0.41241007,41805,1.968468724,82291.83499,91.55668482,0.377586917,46.34722741,40.99494787,15.460712,105.8839377,3.33584399,5.282507873,6.464574882,7.456642867,8.352785057,9.33246221,10.52950206,11.96572931,14.43415415,22.84579761,0.284122689,0.152448804,0.222015879,1.01358624,4.325647449
Belgium,1997,national,income,0.492479403,50141,1.220774327,61210.84553,56.78020126,0.279633392,45.57291152,40.66936349,15.83887287,98.29310509,3.47550164,5.54128551,6.628820829,7.636901132,8.508368274,9.439809395,10.56248261,12.14911634,14.48939621,21.56831807,0.268325629,0.13624934,0.215202784,0.926374299,3.998953693
Belgium,2000,national,income,0.305506009,31318,2.121662731,66446.2334,98.68198747,0.301477623,54.68477918,44.31565485,18.10038283,154.8344074,3.309948966,5.049842411,6.029352021,6.856185018,7.676845822,8.581157627,9.62581843,11.19563701,13.36122665,28.31398604,0.331375589,0.216009378,0.223291203,1.332715856,4.985197693
Belgium,2003,national,income,0.294419303,30549,1.128922913,34487.46608,52.50804248,0.1545921,49.01837604,43.70565025,16.04583734,109.043956,3.273433075,5.274415716,6.460584562,7.461912471,8.443451564,9.424631623,10.59312062,12.10345809,14.71946625,22.24552603,0.281439485,0.146071151,0.225031796,0.989994823,4.324478964
Belgium,2004,national,income,0.052021959,5421,1.009731966,5473.756989,46.9642775,0.024430477,52.89336935,45.12359573,17.82627502,132.8518701,3.370228678,5.06578241,6.232949042,7.163133026,8.091908573,9.048316019,10.14274894,11.73165505,14.03635495,25.11692331,0.30541503,0.171397468,0.225478804,1.150458782,4.641207538
Belgium,2005,national,income,0.193070232,20231,1.536874831,31092.51471,71.4825503,0.138010911,52.8328359,45.82290075,17.92295769,126.1473428,3.392389863,5.259112975,6.370508537,7.27882684,8.181484001,9.145539585,10.29080229,11.90263221,14.30201022,23.87669348,0.293373291,0.159077998,0.22382384,1.070663499,4.412956271
Belgium,2006,national,income,0.168941521,17820,1.600618436,28523.02053,74.4473691,0.12577336,51.93823276,45.9098834,17.70691287,116.3928829,3.409225137,5.288729758,6.479436143,7.430384558,8.353533282,9.368922369,10.60052709,12.127615,14.53176082,22.40986585,0.280544964,0.139827295,0.226976087,0.991245943,4.247162363
Belgium,2007,national,income,0.151451473,16093,1.225672451,19724.74675,57.00802096,0.086340672,53.44758062,46.36853358,18.02428904,125.8273124,3.372330203,5.198583238,6.335697268,7.306161293,8.199164698,9.209955078,10.37775456,11.95969856,14.49846461,23.54219049,0.292379744,0.15285931,0.229141112,1.059849284,4.438343166
Belgium,2008,national,income,0.11841666,12682,1.406378578,17835.69312,65.41295709,0.077457443,54.16453926,47.26873546,18.54591814,123.0864222,3.423996289,5.24737973,6.459259155,7.415250825,8.299406786,9.270294464,10.54587059,12.15565672,14.45834575,22.72453969,0.283740114,0.142401655,0.227751531,1.007924004,4.288002891
Belgium,2009,national,income,0.107580909,11615,1.152418212,13385.33753,53.60084706,0.057664451,54.72569831,47.95933998,17.6005735,124.2774777,3.21614416,5.249463963,6.494163761,7.439017342,8.340250181,9.343021298,10.53436419,12.19969033,14.47472225,22.70916252,0.285513502,0.146531635,0.22773266,1.0138567,4.392346566
Belgium,2010,national,income,0.137115283,14940,1.622674926,24242.7634,75.47325239,0.103488733,54.32175863,48.20653959,17.78523814,123.5401122,3.27405419,5.280668291,6.462230486,7.482055782,8.425279457,9.367396541,10.48516992,12.04523282,14.43562374,22.74228878,0.283751912,0.146698654,0.220466997,1.010812922,4.345893464
Belgium,2011,national,income,0.168268179,18574,1.174642568,21817.81106,54.63453804,0.091933107,52.99818385,47.53498597,17.51168214,118.4594603,3.304204195,5.25219549,6.445861816,7.516349731,8.492267491,9.469611335,10.60925801,12.11432535,14.44431909,22.35160749,0.280606956,0.142290074,0.221186133,0.992583746,4.30039829
Belgium,2012,national,income,0.156571454,17390,1.866344771,32455.73558,86.80673356,0.135912338,54.50401239,48.92085306,18.26782745,119.5645207,3.35164819,5.335608271,6.544013804,7.607976149,8.516994637,9.480095596,10.66155805,12.12381024,14.44146592,21.93682914,0.274910949,0.137514847,0.21834056,0.960488308,4.187547037
Belgium,2013,national,income,0.144508056,16126,1.895800185,30571.67379,88.1767528,0.127420598,54.39067115,48.95173016,18.00289924,118.7159673,3.309924084,5.247388253,6.521766137,7.545234249,8.510104031,9.53470314,10.71207609,12.25252194,14.53975102,21.82653105,0.276692012,0.138336261,0.223624279,0.964737861,4.249731767
Belgium,2014,national,income,0.076495959,8574,1.552636546,13312.30575,72.21565331,0.055238992,55.04301618,49.06410803,18.76447566,123.4019149,3.409056582,5.197584873,6.419177942,7.470173433,8.414532574,9.416652292,10.65143365,12.16076853,14.44144264,22.41917749,0.281341459,0.139521167,0.225383898,0.996585377,4.282811167
Belgium,2015,national,income,0.070758548,7977,1.702266035,13578.97616,79.17516441,0.056019985,55.69448485,50.48832099,19.0777723,123.7926668,3.42543294,5.186285791,6.481228546,7.553303535,8.565948773,9.523507758,10.64996821,12.08515104,14.30207728,22.22709613,0.277294625,0.135830654,0.217444236,0.981491211,4.241798246
Belgium,2016,national,income,0.059816154,6778,2.016489032,13667.76266,93.79018753,0.056101511,55.09243093,49.96689121,18.68278044,122.0703522,3.391170099,5.236943103,6.518644052,7.628167635,8.591115198,9.536290274,10.62277764,12.04243423,14.27508512,22.15737265,0.275809819,0.1357907,0.21365276,0.972884554,4.222528949
Belgium,2017,national,income,0.147868582,16820,1.705563833,28687.58367,79.32855037,0.117300016,55.70167275,50.10645891,18.66772039,122.247215,3.351375186,5.340696744,6.574005179,7.630427214,8.585791069,9.513441576,10.6390757,12.06960686,14.34880421,21.94677627,0.273879678,0.135493568,0.214599804,0.958520827,4.175711012
Belgium,2018,national,income,0.081113596,9269,1.704705717,15800.91729,79.28863798,0.064314598,57.00787423,51.24657599,20.12161851,126.806139,3.529620913,5.362650545,6.663628428,7.649387448,8.56903068,9.403906456,10.4785198,11.89863252,14.20100499,22.24361822,0.272144137,0.131421497,0.205520266,0.95855819,4.098460487
Belgium,2019,national,income,0.078552465,9025,1.736321363,15670.3003,80.75913317,0.063439154,58.98650647,52.62846578,21.17437479,131.6480302,3.589698061,5.429554652,6.637295899,7.609199719,8.512603209,9.388464156,10.43705698,11.87742215,14.20037543,22.31832974,0.272198008,0.131855889,0.206974204,0.959278396,4.048972386
Belize,1993,national,income,13.547187,26773,0.984617519,26361.16484,45.79616369,6.204178066,10.52969221,5.237852004,0.889553362,53.84927968,0.844804714,2.116038193,2.852606127,3.669455654,4.523921576,5.520081573,7.06027388,9.120993439,13.15141296,51.14041188,0.60253986,0.690919261,0.472818497,5.39290582,21.71402768
Belize,1994,national,income,14.79382763,29836,0.84308928,25154.41177,39.2134549,5.801162443,10.23644916,4.951916806,0.974334897,53.76036084,0.951828981,2.137083474,2.860290067,3.658116432,4.426074868,5.329017247,6.659477737,8.560340477,12.89920689,52.51856382,0.609084287,0.686651326,0.45728898,5.466516108,21.1782534
Belize,1996,national,income,18.27106066,39038,0.861284892,33622.8396,40.05976241,7.3193532,8.193869815,4.296149686,0.826176504,38.13950563,1.0082861,2.332958122,3.167804081,3.957934065,4.758707541,5.919267517,7.603340576,9.975082284,14.73023017,46.54638955,0.565936851,0.595719731,0.495892153,4.446973149,18.33946148
Belize,1997,national,income,21.49214979,47621,0.958982647,45667.71263,44.60384405,9.586278494,8.478299598,4.252540696,0.542309072,42.6508001,0.639643675,2.006064767,2.801225596,3.568765112,4.497981601,5.70481683,7.245362546,9.366991662,13.8633061,50.30584212,0.604253153,0.722991607,0.500650642,5.57980488,24.25405128
Belize,1998,national,income,19.79583968,45580,0.840030384,38288.58491,39.07118066,7.734548897,7.960721528,4.424365906,0.818006583,34.79543187,1.027553319,2.285507013,3.072846714,3.961663887,4.956410121,6.309794092,8.244314843,10.76813256,15.6648853,43.70889215,0.549060262,0.553445617,0.522336488,4.224072725,17.92112775
Belize,1999,national,income,18.01328395,43048,0.923582912,39758.39718,42.95734473,7.738034622,8.289961432,4.922063906,0.770381491,35.17965617,0.929294422,2.281706277,3.403921239,4.286410729,5.338367656,6.661718419,8.460592712,10.94911045,15.25242474,42.43645336,0.532627659,0.529276691,0.481453028,3.892776659,17.96601232
Bolivia,1997,national,income,15.53888297,1233392,1.113307848,1373144.993,51.78176038,8.046310195,13.51898115,7.440847025,0.646717927,61.32546151,0.478377712,1.54615076,2.637058581,3.720553265,4.890982584,6.223536014,8.003486786,10.83882678,16.29853991,45.36248761,0.581644284,0.689944251,0.555954585,5.411802463,30.45698215
Bolivia,1999,national,income,21.87510194,1806242,1.286368647,2323493.077,59.83109985,13.08811695,11.83626601,6.843721297,0.305461632,50.42685066,0.258072632,1.019078751,2.238349149,3.492855476,4.952057977,6.7020859,8.907467715,11.9051187,17.92123226,42.60368144,0.580970457,0.775314583,0.622369915,6.078983629,47.39055566
Bolivia,2000,national,income,24.24742363,2041214,1.339726037,2734667.543,62.31283893,15.10926107,11.05201169,5.818574231,0.26180813,52.87336632,0.236887308,0.83627651,2.025736149,3.245570993,4.63210937,6.047351484,7.897976595,10.91969395,16.31790688,47.84049076,0.616399151,0.865253267,0.623950933,7.540501181,59.78434659
Bolivia,2001,national,income,19.03104386,1632910,1.12632377,1839185.348,52.3871521,9.9698219,11.4633974,6.562532752,0.533408025,50.62214607,0.465314083,1.422726242,2.616630042,3.847357328,5.061802275,6.50993684,8.272616813,11.19243354,16.45137199,44.15981085,0.573987961,0.690316982,0.552399282,5.287316141,32.10269507
Bolivia,2002,national,income,19.68642985,1721150,1.202292997,2069326.592,55.92060452,11.00877365,11.45734104,6.237376556,0.429834414,53.40833907,0.375160704,1.312498873,2.436453928,3.619778363,4.835107347,6.2021446,8.024093885,10.84289656,15.7369148,46.61495094,0.593110391,0.752274462,0.570680045,6.019576684,36.94576002
Bolivia,2004,national,income,10.2167712,926563,0.922572154,854821.2227,42.91033274,4.384048268,13.18191273,7.457382615,1.208070925,57.89009888,0.916461024,2.171411998,3.109510755,4.070163639,5.112040382,6.308981109,8.078304514,10.68986943,15.62694542,43.91631173,0.550098723,0.568424,0.503232202,4.277195901,19.28293577
Bolivia,2005,national,income,15.60661229,1440849,1.089817917,1570263.056,50.68920544,7.910865446,14.02306341,7.457405405,0.706965052,63.48127991,0.504144516,1.463401122,2.539276085,3.589647991,4.658171756,6.119211311,8.046506476,11.12857078,16.68187445,45.26919552,0.585279334,0.703311172,0.600621638,5.591226438,31.48647165
Bolivia,2006,national,income,12.49470664,1173934,1.077025093,1264356.376,50.09419039,6.259123252,14.93817581,8.277174814,0.865660896,65.07227204,0.579495721,1.679072448,2.721375524,3.745779398,4.937693634,6.403109695,8.391464293,11.4179383,16.56301448,43.5610565,0.566676818,0.646834153,0.57833969,4.992257495,26.6204367
Bolivia,2007,national,income,9.466773287,904876,1.042511176,943343.3425,48.48889189,4.590335213,14.88118984,8.706499741,1.165230463,62.28678236,0.783022376,2.107378549,2.96954967,3.845651406,5.17781192,6.660809187,8.569307223,11.19835356,16.83206627,41.85604984,0.545370687,0.57638432,0.536981102,4.312566066,20.3044898
Bolivia,2008,national,income,8.344567449,811214,0.977700789,793124.5678,45.4744553,3.794648763,15.60511676,10.07259454,1.370368539,60.14240849,0.878153339,2.288348819,3.455510252,4.541494961,5.821800617,7.260617666,9.13384643,11.78318705,16.29685599,38.54018488,0.508160807,0.503284318,0.472192189,3.452336582,17.31785994
